GISJOIN,YEAR,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADNKE001,NAME_M,ADNKM001
"G48504","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48504",,,,,,,,"ZCTA5 48504",27757,"ZCTA5 48504",2022
"G48505","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48505",,,,,,,,"ZCTA5 48505",22478,"ZCTA5 48505",1503
"G48506","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48506",,,,,,,,"ZCTA5 48506",34886,"ZCTA5 48506",2060
"G48507","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48507",,,,,,,,"ZCTA5 48507",32576,"ZCTA5 48507",2476
"G48509","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48509",,,,,,,,"ZCTA5 48509",52849,"ZCTA5 48509",4258
"G48519","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48519",,,,,,,,"ZCTA5 48519",44861,"ZCTA5 48519",5841
"G48529","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48529",,,,,,,,"ZCTA5 48529",29422,"ZCTA5 48529",4701
"G48532","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48532",,,,,,,,"ZCTA5 48532",40704,"ZCTA5 48532",1935
"G48551","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48551",,,,,,,,"ZCTA5 48551",,"ZCTA5 48551",
"G48553","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48553",,,,,,,,"ZCTA5 48553",,"ZCTA5 48553",
"G48554","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48554",,,,,,,,"ZCTA5 48554",,"ZCTA5 48554",
"G48601","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48601",,,,,,,,"ZCTA5 48601",26035,"ZCTA5 48601",1620
"G48602","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48602",,,,,,,,"ZCTA5 48602",34125,"ZCTA5 48602",1363
"G48603","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48603",,,,,,,,"ZCTA5 48603",49702,"ZCTA5 48603",2376
"G48604","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48604",,,,,,,,"ZCTA5 48604",43414,"ZCTA5 48604",3437
"G48607","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48607",,,,,,,,"ZCTA5 48607",20994,"ZCTA5 48607",4584
"G48609","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48609",,,,,,,,"ZCTA5 48609",54214,"ZCTA5 48609",3201
"G48610","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48610",,,,,,,,"ZCTA5 48610",40000,"ZCTA5 48610",4715
"G48611","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48611",,,,,,,,"ZCTA5 48611",65304,"ZCTA5 48611",6861
"G48612","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48612",,,,,,,,"ZCTA5 48612",37813,"ZCTA5 48612",3276
"G48613","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48613",,,,,,,,"ZCTA5 48613",41346,"ZCTA5 48613",10323
"G48614","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48614",,,,,,,,"ZCTA5 48614",49432,"ZCTA5 48614",9499
"G48615","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48615",,,,,,,,"ZCTA5 48615",42500,"ZCTA5 48615",4537
"G48616","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48616",,,,,,,,"ZCTA5 48616",44342,"ZCTA5 48616",2780
"G48617","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48617",,,,,,,,"ZCTA5 48617",41088,"ZCTA5 48617",2208
"G48618","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48618",,,,,,,,"ZCTA5 48618",40640,"ZCTA5 48618",2940
"G48619","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48619",,,,,,,,"ZCTA5 48619",39250,"ZCTA5 48619",9700
"G48621","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48621",,,,,,,,"ZCTA5 48621",30278,"ZCTA5 48621",8794
"G48622","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48622",,,,,,,,"ZCTA5 48622",36607,"ZCTA5 48622",2752
"G48623","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48623",,,,,,,,"ZCTA5 48623",69561,"ZCTA5 48623",3605
"G48624","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48624",,,,,,,,"ZCTA5 48624",36970,"ZCTA5 48624",1328
"G48625","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48625",,,,,,,,"ZCTA5 48625",29663,"ZCTA5 48625",1618
"G48626","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48626",,,,,,,,"ZCTA5 48626",60873,"ZCTA5 48626",4224
"G48627","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48627",,,,,,,,"ZCTA5 48627",61250,"ZCTA5 48627",16081
"G48628","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48628",,,,,,,,"ZCTA5 48628",45179,"ZCTA5 48628",12956
"G48629","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48629",,,,,,,,"ZCTA5 48629",32565,"ZCTA5 48629",3895
"G48630","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48630",,,,,,,,"ZCTA5 48630",,"ZCTA5 48630",
"G48631","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48631",,,,,,,,"ZCTA5 48631",52500,"ZCTA5 48631",5704
"G48632","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48632",,,,,,,,"ZCTA5 48632",34845,"ZCTA5 48632",2309
"G48633","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48633",,,,,,,,"ZCTA5 48633",35288,"ZCTA5 48633",8106
"G48634","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48634",,,,,,,,"ZCTA5 48634",52096,"ZCTA5 48634",7044
"G48635","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48635",,,,,,,,"ZCTA5 48635",37838,"ZCTA5 48635",3880
"G48636","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48636",,,,,,,,"ZCTA5 48636",32324,"ZCTA5 48636",4747
"G48637","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48637",,,,,,,,"ZCTA5 48637",50060,"ZCTA5 48637",6146
"G48638","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48638",,,,,,,,"ZCTA5 48638",45628,"ZCTA5 48638",3028
"G48640","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48640",,,,,,,,"ZCTA5 48640",56450,"ZCTA5 48640",2641
"G48642","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48642",,,,,,,,"ZCTA5 48642",56705,"ZCTA5 48642",3432
"G48647","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48647",,,,,,,,"ZCTA5 48647",33568,"ZCTA5 48647",3469
"G48649","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48649",,,,,,,,"ZCTA5 48649",55521,"ZCTA5 48649",5933
"G48650","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48650",,,,,,,,"ZCTA5 48650",45105,"ZCTA5 48650",2621
"G48651","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48651",,,,,,,,"ZCTA5 48651",34520,"ZCTA5 48651",3274
"G48652","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48652",,,,,,,,"ZCTA5 48652",47240,"ZCTA5 48652",7006
"G48653","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48653",,,,,,,,"ZCTA5 48653",39603,"ZCTA5 48653",1283
"G48654","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48654",,,,,,,,"ZCTA5 48654",33693,"ZCTA5 48654",2706
"G48655","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48655",,,,,,,,"ZCTA5 48655",48389,"ZCTA5 48655",3847
"G48656","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48656",,,,,,,,"ZCTA5 48656",29766,"ZCTA5 48656",3202
"G48657","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48657",,,,,,,,"ZCTA5 48657",52940,"ZCTA5 48657",5404
"G48658","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48658",,,,,,,,"ZCTA5 48658",38810,"ZCTA5 48658",4154
"G48659","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48659",,,,,,,,"ZCTA5 48659",38750,"ZCTA5 48659",4055
"G48661","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48661",,,,,,,,"ZCTA5 48661",39881,"ZCTA5 48661",2361
"G48662","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48662",,,,,,,,"ZCTA5 48662",53472,"ZCTA5 48662",12106
"G48667","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48667",,,,,,,,"ZCTA5 48667",,"ZCTA5 48667",
"G48701","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48701",,,,,,,,"ZCTA5 48701",39732,"ZCTA5 48701",3370
"G48703","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48703",,,,,,,,"ZCTA5 48703",37553,"ZCTA5 48703",2962
"G48705","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48705",,,,,,,,"ZCTA5 48705",30208,"ZCTA5 48705",3734
"G48706","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48706",,,,,,,,"ZCTA5 48706",45679,"ZCTA5 48706",2195
"G48708","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48708",,,,,,,,"ZCTA5 48708",37253,"ZCTA5 48708",2321
"G48710","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48710",,,,,,,,"ZCTA5 48710",,"ZCTA5 48710",
"G48720","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48720",,,,,,,,"ZCTA5 48720",41908,"ZCTA5 48720",3908
"G48721","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48721",,,,,,,,"ZCTA5 48721",44583,"ZCTA5 48721",7325
"G48722","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48722",,,,,,,,"ZCTA5 48722",48558,"ZCTA5 48722",6361
"G48723","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48723",,,,,,,,"ZCTA5 48723",42575,"ZCTA5 48723",2236
"G48724","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48724",,,,,,,,"ZCTA5 48724",29583,"ZCTA5 48724",24200
"G48725","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48725",,,,,,,,"ZCTA5 48725",32656,"ZCTA5 48725",4267
"G48726","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48726",,,,,,,,"ZCTA5 48726",47235,"ZCTA5 48726",2771
"G48727","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48727",,,,,,,,"ZCTA5 48727",44338,"ZCTA5 48727",5546
"G48728","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48728",,,,,,,,"ZCTA5 48728",35750,"ZCTA5 48728",5979
"G48729","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48729",,,,,,,,"ZCTA5 48729",43417,"ZCTA5 48729",8049
"G48730","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48730",,,,,,,,"ZCTA5 48730",40827,"ZCTA5 48730",3599
"G48731","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48731",,,,,,,,"ZCTA5 48731",38385,"ZCTA5 48731",3820
"G48732","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48732",,,,,,,,"ZCTA5 48732",48832,"ZCTA5 48732",6643
"G48733","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48733",,,,,,,,"ZCTA5 48733",41213,"ZCTA5 48733",3087
"G48734","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48734",,,,,,,,"ZCTA5 48734",53687,"ZCTA5 48734",3344
"G48735","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48735",,,,,,,,"ZCTA5 48735",42868,"ZCTA5 48735",4825
"G48737","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48737",,,,,,,,"ZCTA5 48737",33259,"ZCTA5 48737",3980
"G48738","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48738",,,,,,,,"ZCTA5 48738",43704,"ZCTA5 48738",5950
"G48739","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48739",,,,,,,,"ZCTA5 48739",35351,"ZCTA5 48739",3407
"G48740","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48740",,,,,,,,"ZCTA5 48740",37500,"ZCTA5 48740",3445
"G48741","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48741",,,,,,,,"ZCTA5 48741",39783,"ZCTA5 48741",6834
"G48742","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48742",,,,,,,,"ZCTA5 48742",35903,"ZCTA5 48742",2906
"G48743","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48743",,,,,,,,"ZCTA5 48743",,"ZCTA5 48743",
"G48744","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48744",,,,,,,,"ZCTA5 48744",43327,"ZCTA5 48744",3668
"G48745","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48745",,,,,,,,"ZCTA5 48745",38563,"ZCTA5 48745",4253
"G48746","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48746",,,,,,,,"ZCTA5 48746",46702,"ZCTA5 48746",4661
"G48747","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48747",,,,,,,,"ZCTA5 48747",55938,"ZCTA5 48747",11920
"G48748","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48748",,,,,,,,"ZCTA5 48748",37308,"ZCTA5 48748",3880
"G48749","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48749",,,,,,,,"ZCTA5 48749",34167,"ZCTA5 48749",5241
"G48750","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48750",,,,,,,,"ZCTA5 48750",34920,"ZCTA5 48750",2947
"G48754","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48754",,,,,,,,"ZCTA5 48754",46726,"ZCTA5 48754",4786
"G48755","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48755",,,,,,,,"ZCTA5 48755",45250,"ZCTA5 48755",4145
"G48756","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48756",,,,,,,,"ZCTA5 48756",28179,"ZCTA5 48756",4870
"G48757","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48757",,,,,,,,"ZCTA5 48757",50924,"ZCTA5 48757",5292
"G48759","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48759",,,,,,,,"ZCTA5 48759",49492,"ZCTA5 48759",3295
"G48760","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48760",,,,,,,,"ZCTA5 48760",40690,"ZCTA5 48760",3641
"G48761","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48761",,,,,,,,"ZCTA5 48761",28393,"ZCTA5 48761",8481
"G48762","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48762",,,,,,,,"ZCTA5 48762",52500,"ZCTA5 48762",7131
"G48763","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48763",,,,,,,,"ZCTA5 48763",44375,"ZCTA5 48763",2385
"G48765","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48765",,,,,,,,"ZCTA5 48765",32604,"ZCTA5 48765",4482
"G48766","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48766",,,,,,,,"ZCTA5 48766",35402,"ZCTA5 48766",4597
"G48767","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48767",,,,,,,,"ZCTA5 48767",51815,"ZCTA5 48767",6160
"G48768","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48768",,,,,,,,"ZCTA5 48768",43854,"ZCTA5 48768",3667
"G48770","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48770",,,,,,,,"ZCTA5 48770",34122,"ZCTA5 48770",3130
"G48801","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48801",,,,,,,,"ZCTA5 48801",37267,"ZCTA5 48801",3091
"G48806","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48806",,,,,,,,"ZCTA5 48806",46750,"ZCTA5 48806",6846
"G48807","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48807",,,,,,,,"ZCTA5 48807",48250,"ZCTA5 48807",9712
"G48808","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48808",,,,,,,,"ZCTA5 48808",68306,"ZCTA5 48808",7179
"G48809","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48809",,,,,,,,"ZCTA5 48809",45888,"ZCTA5 48809",3609
"G48811","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48811",,,,,,,,"ZCTA5 48811",41802,"ZCTA5 48811",3271
"G48813","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48813",,,,,,,,"ZCTA5 48813",55830,"ZCTA5 48813",2705
"G48815","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48815",,,,,,,,"ZCTA5 48815",58409,"ZCTA5 48815",5006
"G48816","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48816",,,,,,,,"ZCTA5 48816",,"ZCTA5 48816",
"G48817","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48817",,,,,,,,"ZCTA5 48817",44091,"ZCTA5 48817",6476
"G48818","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48818",,,,,,,,"ZCTA5 48818",40691,"ZCTA5 48818",7354
"G48819","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48819",,,,,,,,"ZCTA5 48819",64526,"ZCTA5 48819",7588
"G48820","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48820",,,,,,,,"ZCTA5 48820",74772,"ZCTA5 48820",4106
"G48821","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48821",,,,,,,,"ZCTA5 48821",60876,"ZCTA5 48821",3476
"G48822","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48822",,,,,,,,"ZCTA5 48822",80469,"ZCTA5 48822",11088
"G48823","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48823",,,,,,,,"ZCTA5 48823",38663,"ZCTA5 48823",2419
"G48825","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48825",,,,,,,,"ZCTA5 48825",,"ZCTA5 48825",
"G48827","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48827",,,,,,,,"ZCTA5 48827",60380,"ZCTA5 48827",4062
"G48829","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48829",,,,,,,,"ZCTA5 48829",36618,"ZCTA5 48829",3756
"G48831","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48831",,,,,,,,"ZCTA5 48831",46433,"ZCTA5 48831",4022
"G48832","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48832",,,,,,,,"ZCTA5 48832",48015,"ZCTA5 48832",10097
"G48834","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48834",,,,,,,,"ZCTA5 48834",46536,"ZCTA5 48834",3632
"G48835","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48835",,,,,,,,"ZCTA5 48835",67688,"ZCTA5 48835",11178
"G48836","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48836",,,,,,,,"ZCTA5 48836",62517,"ZCTA5 48836",4949
"G48837","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48837",,,,,,,,"ZCTA5 48837",64561,"ZCTA5 48837",3541
"G48838","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48838",,,,,,,,"ZCTA5 48838",42083,"ZCTA5 48838",5239
"G48840","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48840",,,,,,,,"ZCTA5 48840",57815,"ZCTA5 48840",3708
"G48841","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48841",,,,,,,,"ZCTA5 48841",50313,"ZCTA5 48841",8469
"G48842","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48842",,,,,,,,"ZCTA5 48842",54655,"ZCTA5 48842",4296
"G48843","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48843",,,,,,,,"ZCTA5 48843",70535,"ZCTA5 48843",3502
"G48845","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48845",,,,,,,,"ZCTA5 48845",40625,"ZCTA5 48845",6204
"G48846","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48846",,,,,,,,"ZCTA5 48846",39742,"ZCTA5 48846",2906
"G48847","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48847",,,,,,,,"ZCTA5 48847",44443,"ZCTA5 48847",2330
"G48848","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48848",,,,,,,,"ZCTA5 48848",60794,"ZCTA5 48848",5918
"G48849","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48849",,,,,,,,"ZCTA5 48849",49201,"ZCTA5 48849",5865
"G48850","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48850",,,,,,,,"ZCTA5 48850",39229,"ZCTA5 48850",3513
"G48851","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48851",,,,,,,,"ZCTA5 48851",54754,"ZCTA5 48851",10390
"G48852","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48852",,,,,,,,"ZCTA5 48852",46250,"ZCTA5 48852",19905
"G48853","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48853",,,,,,,,"ZCTA5 48853",47500,"ZCTA5 48853",6994
"G48854","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48854",,,,,,,,"ZCTA5 48854",65020,"ZCTA5 48854",3732
"G48855","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48855",,,,,,,,"ZCTA5 48855",73713,"ZCTA5 48855",3956
"G48856","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48856",,,,,,,,"ZCTA5 48856",42212,"ZCTA5 48856",12522
"G48857","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48857",,,,,,,,"ZCTA5 48857",63359,"ZCTA5 48857",2894
"G48858","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48858",,,,,,,,"ZCTA5 48858",34521,"ZCTA5 48858",1589
"G48860","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48860",,,,,,,,"ZCTA5 48860",44762,"ZCTA5 48860",8624
"G48861","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48861",,,,,,,,"ZCTA5 48861",54313,"ZCTA5 48861",9127
"G48864","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48864",,,,,,,,"ZCTA5 48864",82115,"ZCTA5 48864",7377
"G48865","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48865",,,,,,,,"ZCTA5 48865",35991,"ZCTA5 48865",5485
"G48866","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48866",,,,,,,,"ZCTA5 48866",50965,"ZCTA5 48866",4269
"G48867","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48867",,,,,,,,"ZCTA5 48867",42910,"ZCTA5 48867",2567
"G48870","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48870",,,,,,,,"ZCTA5 48870",41250,"ZCTA5 48870",19159
"G48871","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48871",,,,,,,,"ZCTA5 48871",61667,"ZCTA5 48871",7204
"G48872","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48872",,,,,,,,"ZCTA5 48872",53295,"ZCTA5 48872",5981
"G48873","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48873",,,,,,,,"ZCTA5 48873",60530,"ZCTA5 48873",5625
"G48874","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48874",,,,,,,,"ZCTA5 48874",65208,"ZCTA5 48874",40880
"G48875","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48875",,,,,,,,"ZCTA5 48875",66223,"ZCTA5 48875",5093
"G48876","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48876",,,,,,,,"ZCTA5 48876",57034,"ZCTA5 48876",3253
"G48877","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48877",,,,,,,,"ZCTA5 48877",40257,"ZCTA5 48877",4017
"G48878","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48878",,,,,,,,"ZCTA5 48878",49554,"ZCTA5 48878",7524
"G48879","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48879",,,,,,,,"ZCTA5 48879",52836,"ZCTA5 48879",2710
"G48880","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48880",,,,,,,,"ZCTA5 48880",40884,"ZCTA5 48880",2968
"G48881","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48881",,,,,,,,"ZCTA5 48881",50366,"ZCTA5 48881",4884
"G48883","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48883",,,,,,,,"ZCTA5 48883",49244,"ZCTA5 48883",3383
"G48884","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48884",,,,,,,,"ZCTA5 48884",38607,"ZCTA5 48884",4471
"G48885","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48885",,,,,,,,"ZCTA5 48885",44444,"ZCTA5 48885",9178
"G48886","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48886",,,,,,,,"ZCTA5 48886",36614,"ZCTA5 48886",4234
"G48888","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48888",,,,,,,,"ZCTA5 48888",39866,"ZCTA5 48888",2055
"G48889","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48889",,,,,,,,"ZCTA5 48889",43355,"ZCTA5 48889",4628
"G48890","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48890",,,,,,,,"ZCTA5 48890",52500,"ZCTA5 48890",5858
"G48891","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48891",,,,,,,,"ZCTA5 48891",43586,"ZCTA5 48891",4138
"G48892","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48892",,,,,,,,"ZCTA5 48892",61538,"ZCTA5 48892",6297
"G48893","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48893",,,,,,,,"ZCTA5 48893",49722,"ZCTA5 48893",6179
"G48894","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48894",,,,,,,,"ZCTA5 48894",64250,"ZCTA5 48894",12427
"G48895","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"48895",,,,,,,,"ZCTA5 48895",75042,"ZCTA5 48895",8448
